state,state_abbr,fips,year,month,date,unemployment_rate,employment_rate,avg_weekly_hours,job_openings_rate,quits_level_thousands,avg_weekly_earnings,violent_crime_rate_per_100k
Minnesota,MN,27,2024,12,2024-12-01,2.6,65.9,32.9,5.1,53.0,1271.26,17.54
Minnesota,MN,27,2025,1,2025-01-01,3.6,65.6,32.5,5.6,55.0,1250.93,16.76
Minnesota,MN,27,2025,2,2025-02-01,3.9,65.5,33.0,5.6,46.0,1283.04,15.8
Minnesota,MN,27,2025,3,2025-03-01,3.9,65.5,33.0,5.7,52.0,1285.35,17.54
Minnesota,MN,27,2025,4,2025-04-01,3.2,66.1,32.9,5.5,55.0,1285.07,17.55
Minnesota,MN,27,2025,5,2025-05-01,3.2,66.1,32.7,5.6,58.0,1277.26,21.63
Minnesota,MN,27,2025,6,2025-06-01,3.8,66.1,33.0,5.1,62.0,1290.3,20.82
Minnesota,MN,27,2025,7,2025-07-01,3.9,65.8,32.9,4.9,64.0,1310.41,21.66
Minnesota,MN,27,2025,8,2025-08-01,4.1,65.6,33.0,5.0,68.0,1304.49,20.73
Minnesota,MN,27,2025,9,2025-09-01,3.5,65.9,32.8,5.5,55.0,1304.78,19.33
Minnesota,MN,27,2025,10,2025-10-01,,,33.0,4.5,61.0,1308.45,18.96
Minnesota,MN,27,2025,11,2025-11-01,3.9,65.3,32.8,4.5,45.0,1297.57,16.8
Minnesota,MN,27,2025,12,2025-12-01,4.3,64.7,32.3,4.7,63.0,1293.29,15.77
Mississippi,MS,28,2022,1,2022-01-01,4.6,52.6,34.1,7.2,41.0,811.58,17.35
Mississippi,MS,28,2022,2,2022-02-01,4.1,53.2,34.6,7.1,31.0,823.83,19.28
Mississippi,MS,28,2022,3,2022-03-01,3.4,53.5,34.5,7.6,46.0,815.24,21.73
Mississippi,MS,28,2022,4,2022-04-01,3.3,53.5,34.0,7.1,38.0,810.9,20.42
Mississippi,MS,28,2022,5,2022-05-01,3.6,53.5,34.6,7.0,39.0,821.75,24.0
Mississippi,MS,28,2022,6,2022-06-01,4.6,53.3,34.5,7.0,46.0,815.93,21.69
Mississippi,MS,28,2022,7,2022-07-01,4.4,53.3,34.6,7.5,46.0,831.78,21.25
Mississippi,MS,28,2022,8,2022-08-01,4.0,52.8,34.9,6.6,55.0,833.41,23.31
Mississippi,MS,28,2022,9,2022-09-01,3.7,52.9,35.0,7.1,37.0,840.0,20.71
Mississippi,MS,28,2022,10,2022-10-01,3.3,52.8,35.2,6.5,40.0,859.23,20.76
Mississippi,MS,28,2022,11,2022-11-01,3.3,52.7,34.8,7.0,32.0,850.86,18.04
Mississippi,MS,28,2022,12,2022-12-01,3.1,52.9,34.5,7.0,32.0,843.18,18.42
Mississippi,MS,28,2023,1,2023-01-01,3.5,52.2,35.0,7.0,30.0,864.85,19.86
Mississippi,MS,28,2023,2,2023-02-01,3.2,52.7,34.8,6.4,31.0,856.08,17.25
Mississippi,MS,28,2023,3,2023-03-01,3.0,53.0,34.9,6.4,35.0,863.43,18.38
Mississippi,MS,28,2023,4,2023-04-01,2.5,53.2,34.9,7.1,35.0,874.25,17.8
Mississippi,MS,28,2023,5,2023-05-01,3.0,52.9,34.8,6.6,43.0,865.48,21.61
Mississippi,MS,28,2023,6,2023-06-01,4.0,52.8,35.1,6.6,40.0,875.39,17.21
Mississippi,MS,28,2023,7,2023-07-01,3.7,53.0,35.2,6.3,39.0,887.74,17.48
Mississippi,MS,28,2023,8,2023-08-01,3.5,52.6,34.9,6.7,46.0,884.72,16.68
Mississippi,MS,28,2023,9,2023-09-01,2.9,52.7,35.1,6.3,31.0,888.73,15.77
Mississippi,MS,28,2023,10,2023-10-01,2.7,52.9,34.9,6.3,36.0,889.6,18.8
Mississippi,MS,28,2023,11,2023-11-01,2.4,53.1,34.7,6.0,24.0,881.38,15.86
Mississippi,MS,28,2023,12,2023-12-01,2.5,52.9,34.9,5.9,26.0,893.09,16.14
Mississippi,MS,28,2024,1,2024-01-01,3.1,52.4,34.2,5.5,28.0,887.83,15.5
Mississippi,MS,28,2024,2,2024-02-01,2.7,53.0,34.9,5.6,24.0,904.61,16.2
Mississippi,MS,28,2024,3,2024-03-01,2.5,53.3,34.8,5.4,26.0,904.1,17.24
Mississippi,MS,28,2024,4,2024-04-01,2.0,53.7,34.5,5.3,29.0,910.11,18.84
Mississippi,MS,28,2024,5,2024-05-01,2.9,53.5,34.7,5.5,37.0,908.79,23.72
Mississippi,MS,28,2024,6,2024-06-01,3.9,53.5,35.3,4.9,34.0,935.45,21.4
Mississippi,MS,28,2024,7,2024-07-01,3.7,53.9,34.9,5.0,36.0,925.9,19.29
Mississippi,MS,28,2024,8,2024-08-01,3.5,53.5,35.0,5.0,32.0,929.25,20.59
Mississippi,MS,28,2024,9,2024-09-01,3.3,53.8,34.7,4.6,30.0,943.49,17.32
Mississippi,MS,28,2024,10,2024-10-01,3.3,53.8,35.0,5.8,34.0,946.05,16.47
Mississippi,MS,28,2024,11,2024-11-01,3.4,53.9,34.9,6.3,22.0,947.88,17.0
Mississippi,MS,28,2024,12,2024-12-01,3.5,54.1,35.4,5.0,23.0,983.06,16.51
Mississippi,MS,28,2025,1,2025-01-01,3.7,53.3,34.9,5.0,24.0,972.66,17.32
Mississippi,MS,28,2025,2,2025-02-01,4.1,53.9,35.3,4.9,23.0,994.4,16.0
Mississippi,MS,28,2025,3,2025-03-01,4.0,54.1,35.4,4.8,25.0,998.99,19.2
Mississippi,MS,28,2025,4,2025-04-01,3.5,54.3,35.5,4.9,25.0,990.81,21.29
Mississippi,MS,28,2025,5,2025-05-01,3.8,53.7,35.0,5.4,28.0,981.4,19.54
Mississippi,MS,28,2025,6,2025-06-01,4.5,53.4,35.7,4.8,35.0,999.96,20.56
Mississippi,MS,28,2025,7,2025-07-01,4.5,53.5,35.4,4.8,27.0,1001.47,20.81
Mississippi,MS,28,2025,8,2025-08-01,4.2,53.0,35.3,4.7,32.0,991.22,20.97
Mississippi,MS,28,2025,9,2025-09-01,3.6,53.7,35.3,5.1,30.0,992.99,19.7
Mississippi,MS,28,2025,10,2025-10-01,,,35.6,5.3,30.0,993.6,18.47
Mississippi,MS,28,2025,11,2025-11-01,3.9,53.3,35.5,5.3,24.0,996.13,16.07
Mississippi,MS,28,2025,12,2025-12-01,3.1,53.8,35.4,4.8,24.0,988.01,14.78
Missouri,MO,29,2022,1,2022-01-01,3.5,59.9,33.6,6.9,71.0,990.19,39.62
Missouri,MO,29,2022,2,2022-02-01,3.2,60.2,33.2,6.9,62.0,949.52,31.87
Missouri,MO,29,2022,3,2022-03-01,2.9,60.7,33.4,7.0,66.0,944.55,42.28
Missouri,MO,29,2022,4,2022-04-01,2.1,61.1,33.5,7.2,89.0,948.05,42.73
Missouri,MO,29,2022,5,2022-05-01,2.3,61.2,34.5,7.2,78.0,967.73,46.14
Missouri,MO,29,2022,6,2022-06-01,2.4,61.4,34.2,6.7,89.0,952.47,44.06
Missouri,MO,29,2022,7,2022-07-01,2.9,61.2,34.0,6.9,112.0,963.56,49.87
Missouri,MO,29,2022,8,2022-08-01,2.8,60.7,34.1,5.6,87.0,970.15,44.57
Missouri,MO,29,2022,9,2022-09-01,2.0,61.0,34.1,6.7,73.0,980.72,42.52
Missouri,MO,29,2022,10,2022-10-01,2.5,61.1,34.3,6.3,72.0,1012.88,42.65
Missouri,MO,29,2022,11,2022-11-01,2.4,60.7,33.6,6.0,58.0,994.22,36.7
Missouri,MO,29,2022,12,2022-12-01,2.4,60.9,33.5,6.7,67.0,999.31,37.98
Missouri,MO,29,2023,1,2023-01-01,3.2,60.3,34.0,6.2,69.0,1044.48,37.24
Missouri,MO,29,2023,2,2023-02-01,3.2,60.6,33.2,6.2,52.0,1004.63,32.41
Missouri,MO,29,2023,3,2023-03-01,3.1,61.0,33.5,5.9,66.0,1008.69,37.05
Missouri,MO,29,2023,4,2023-04-01,2.6,61.6,33.8,5.5,59.0,1032.93,41.18
Missouri,MO,29,2023,5,2023-05-01,3.1,61.5,33.2,5.2,74.0,1006.29,43.41
Missouri,MO,29,2023,6,2023-06-01,3.3,61.7,33.6,5.2,74.0,1031.18,43.58
Missouri,MO,29,2023,7,2023-07-01,3.4,61.7,33.6,5.2,69.0,1036.9,46.38
Missouri,MO,29,2023,8,2023-08-01,3.4,61.1,33.2,5.4,89.0,1023.89,42.78
Missouri,MO,29,2023,9,2023-09-01,2.8,61.3,33.0,5.5,70.0,1021.02,37.52
Missouri,MO,29,2023,10,2023-10-01,3.2,61.3,33.3,5.0,61.0,1037.96,40.43
Missouri,MO,29,2023,11,2023-11-01,2.9,61.2,32.8,5.2,58.0,1021.39,35.0
Missouri,MO,29,2023,12,2023-12-01,3.1,60.8,32.6,5.2,59.0,1033.09,36.63
Missouri,MO,29,2024,1,2024-01-01,3.9,60.3,32.0,6.1,54.0,1011.2,33.91
Missouri,MO,29,2024,2,2024-02-01,4.1,60.4,33.1,5.9,66.0,1030.4,33.89
Missouri,MO,29,2024,3,2024-03-01,3.9,60.7,33.0,5.0,58.0,1027.29,36.96
Missouri,MO,29,2024,4,2024-04-01,3.3,61.4,33.0,4.8,71.0,1029.6,37.38
Missouri,MO,29,2024,5,2024-05-01,3.7,61.2,32.7,5.0,79.0,1013.05,43.95
Missouri,MO,29,2024,6,2024-06-01,3.9,61.6,33.6,5.2,75.0,1053.7,42.24
Missouri,MO,29,2024,7,2024-07-01,4.3,61.5,32.9,4.9,85.0,1031.42,45.18
Missouri,MO,29,2024,8,2024-08-01,3.9,60.8,33.3,5.4,81.0,1051.61,43.18
Missouri,MO,29,2024,9,2024-09-01,3.0,61.3,34.0,5.2,59.0,1092.08,44.4
Missouri,MO,29,2024,10,2024-10-01,3.3,61.2,33.6,5.7,66.0,1074.19,39.07
Missouri,MO,29,2024,11,2024-11-01,3.3,60.7,33.2,5.6,50.0,1065.72,35.6
Missouri,MO,29,2024,12,2024-12-01,3.2,60.8,33.8,5.5,50.0,1094.78,35.48
Missouri,MO,29,2025,1,2025-01-01,4.4,60.3,32.3,5.3,57.0,1049.75,28.64
Missouri,MO,29,2025,2,2025-02-01,4.4,60.5,33.0,4.9,58.0,1089.66,26.05
Missouri,MO,29,2025,3,2025-03-01,4.4,60.7,33.7,4.8,55.0,1099.29,36.55
Missouri,MO,29,2025,4,2025-04-01,3.8,61.4,33.4,4.5,51.0,1086.84,38.45
Missouri,MO,29,2025,5,2025-05-01,3.9,61.1,33.1,4.8,69.0,1074.76,41.13
Missouri,MO,29,2025,6,2025-06-01,4.4,61.6,33.7,4.7,78.0,1100.31,39.95
Missouri,MO,29,2025,7,2025-07-01,4.7,61.3,33.4,4.6,64.0,1076.82,39.85
Missouri,MO,29,2025,8,2025-08-01,4.5,61.0,33.0,4.6,72.0,1069.2,39.0
Missouri,MO,29,2025,9,2025-09-01,3.5,61.6,33.0,4.8,62.0,1070.85,36.37
Missouri,MO,29,2025,10,2025-10-01,,,33.1,4.6,67.0,1073.1,34.0
Missouri,MO,29,2025,11,2025-11-01,3.5,61.8,33.5,4.3,64.0,1097.13,27.74
Missouri,MO,29,2025,12,2025-12-01,3.3,61.7,32.9,4.3,66.0,1076.82,24.07
Montana,MT,30,2022,1,2022-01-01,3.6,59.9,33.0,8.2,19.0,887.7,31.18
Montana,MT,30,2022,2,2022-02-01,3.3,60.7,32.5,8.7,14.0,886.28,28.99
Montana,MT,30,2022,3,2022-03-01,3.0,61.1,32.3,8.5,17.0,879.85,40.22
Montana,MT,30,2022,4,2022-04-01,2.7,61.2,32.3,8.7,19.0,901.82,32.0
Montana,MT,30,2022,5,2022-05-01,2.5,61.5,33.5,8.3,21.0,924.94,38.28
Montana,MT,30,2022,6,2022-06-01,2.8,61.6,33.3,8.2,19.0,900.77,35.67
Montana,MT,30,2022,7,2022-07-01,2.5,62.2,33.2,8.6,18.0,918.98,46.92
Montana,MT,30,2022,8,2022-08-01,2.5,62.0,33.4,6.9,25.0,936.54,44.18
Montana,MT,30,2022,9,2022-09-01,2.0,61.5,32.9,7.4,25.0,946.86,41.01
Montana,MT,30,2022,10,2022-10-01,2.2,61.2,33.5,7.9,21.0,968.82,37.0
Montana,MT,30,2022,11,2022-11-01,2.2,60.8,32.5,7.6,20.0,935.03,30.36
Montana,MT,30,2022,12,2022-12-01,2.6,60.6,32.2,8.5,18.0,939.6,27.29
Montana,MT,30,2023,1,2023-01-01,3.2,60.6,32.8,7.8,17.0,971.54,30.3
Montana,MT,30,2023,2,2023-02-01,3.1,61.0,32.1,6.8,13.0,959.15,26.8
Montana,MT,30,2023,3,2023-03-01,3.0,61.3,32.2,6.8,13.0,937.66,36.76
Montana,MT,30,2023,4,2023-04-01,2.4,61.6,32.7,7.2,15.0,979.04,39.63
Montana,MT,30,2023,5,2023-05-01,2.4,61.8,32.3,6.3,20.0,982.57,38.83
Montana,MT,30,2023,6,2023-06-01,2.6,62.2,32.9,6.5,16.0,979.43,38.92
Montana,MT,30,2023,7,2023-07-01,2.4,62.3,33.5,5.6,18.0,1026.78,46.49
Montana,MT,30,2023,8,2023-08-01,2.4,62.1,33.2,6.8,22.0,1047.13,37.45
Montana,MT,30,2023,9,2023-09-01,2.2,61.6,33.0,6.5,23.0,1022.67,40.92
Montana,MT,30,2023,10,2023-10-01,2.6,61.3,33.3,6.1,16.0,1044.29,40.84
Montana,MT,30,2023,11,2023-11-01,2.7,61.3,32.6,6.3,16.0,1017.77,35.8
Montana,MT,30,2023,12,2023-12-01,3.3,60.5,32.3,6.1,14.0,997.1,35.89
Montana,MT,30,2024,1,2024-01-01,3.8,60.0,31.6,5.6,16.0,1003.62,29.04
Montana,MT,30,2024,2,2024-02-01,3.7,60.4,32.1,6.5,13.0,1011.15,30.1
Montana,MT,30,2024,3,2024-03-01,3.4,60.9,32.3,5.8,12.0,999.69,34.94
Montana,MT,30,2024,4,2024-04-01,2.8,61.5,32.6,5.6,13.0,1018.1,33.44
Montana,MT,30,2024,5,2024-05-01,2.7,61.8,32.8,5.6,17.0,1039.1,38.98
Montana,MT,30,2024,6,2024-06-01,3.1,62.2,33.6,5.4,14.0,1042.61,36.08
Montana,MT,30,2024,7,2024-07-01,2.9,62.4,33.0,4.7,17.0,1033.23,44.26
Montana,MT,30,2024,8,2024-08-01,2.8,62.1,33.1,5.0,17.0,1050.26,35.11
Montana,MT,30,2024,9,2024-09-01,2.4,61.5,33.2,5.0,16.0,1062.4,39.42
Montana,MT,30,2024,10,2024-10-01,2.4,60.9,33.2,7.1,15.0,1065.39,37.31
Montana,MT,30,2024,11,2024-11-01,2.7,60.5,32.7,5.7,12.0,1057.52,33.0
Montana,MT,30,2024,12,2024-12-01,3.0,60.1,32.7,4.9,14.0,1055.88,34.5
Montana,MT,30,2025,1,2025-01-01,3.2,60.0,32.3,5.4,15.0,1054.6,28.31
Montana,MT,30,2025,2,2025-02-01,3.4,59.8,33.0,5.4,10.0,1087.35,30.74
Montana,MT,30,2025,3,2025-03-01,3.1,60.4,33.2,5.1,13.0,1086.3,39.04
Montana,MT,30,2025,4,2025-04-01,2.7,60.4,33.2,5.1,12.0,1090.95,34.39
Montana,MT,30,2025,5,2025-05-01,2.7,60.6,33.1,5.0,17.0,1091.97,38.55
Montana,MT,30,2025,6,2025-06-01,2.9,61.1,33.8,5.0,15.0,1087.68,38.55
Montana,MT,30,2025,7,2025-07-01,2.7,61.5,33.7,4.8,18.0,1096.26,39.6
Montana,MT,30,2025,8,2025-08-01,2.8,61.1,33.7,5.0,18.0,1089.86,35.98
Montana,MT,30,2025,9,2025-09-01,3.0,60.5,33.3,5.2,19.0,1092.91,33.65
Montana,MT,30,2025,10,2025-10-01,,,33.2,6.7,14.0,1099.58,28.65
Montana,MT,30,2025,11,2025-11-01,3.4,60.0,33.8,4.5,14.0,1125.88,30.95
Montana,MT,30,2025,12,2025-12-01,3.7,59.6,33.1,4.1,15.0,1095.94,22.46
Nebraska,NE,31,2022,1,2022-01-01,2.4,67.3,33.0,7.5,27.0,991.98,21.62
Nebraska,NE,31,2022,2,2022-02-01,2.3,67.7,33.2,6.8,21.0,979.73,20.91
Nebraska,NE,31,2022,3,2022-03-01,2.2,68.1,33.0,7.0,23.0,967.56,20.81
Nebraska,NE,31,2022,4,2022-04-01,1.9,68.1,33.2,7.4,34.0,977.41,25.43
Nebraska,NE,31,2022,5,2022-05-01,2.0,68.3,33.5,6.6,27.0,994.28,28.11
Nebraska,NE,31,2022,6,2022-06-01,2.5,68.2,33.8,6.7,25.0,981.89,27.19
Nebraska,NE,31,2022,7,2022-07-01,2.4,68.3,33.6,6.6,28.0,986.83,30.16
Nebraska,NE,31,2022,8,2022-08-01,2.3,67.7,33.6,5.7,31.0,990.86,26.52
Nebraska,NE,31,2022,9,2022-09-01,2.0,67.5,33.4,6.2,26.0,990.31,27.96
Nebraska,NE,31,2022,10,2022-10-01,2.1,67.7,33.9,5.4,24.0,1010.9,25.75
Nebraska,NE,31,2022,11,2022-11-01,2.0,67.5,33.3,5.6,20.0,988.68,20.48
Nebraska,NE,31,2022,12,2022-12-01,2.1,67.4,32.7,6.3,20.0,979.69,18.24
Nebraska,NE,31,2023,1,2023-01-01,2.3,66.9,33.1,6.1,25.0,1018.49,13.25
Nebraska,NE,31,2023,2,2023-02-01,2.4,67.3,32.6,5.9,17.0,986.48,12.22
Nebraska,NE,31,2023,3,2023-03-01,2.2,67.7,32.7,5.3,20.0,987.87,16.12
Nebraska,NE,31,2023,4,2023-04-01,2.0,67.9,33.2,5.8,22.0,1020.9,12.96
Nebraska,NE,31,2023,5,2023-05-01,2.2,67.8,33.1,5.7,26.0,1010.54,17.11
Nebraska,NE,31,2023,6,2023-06-01,2.6,68.0,33.5,5.6,25.0,1018.07,15.25
Nebraska,NE,31,2023,7,2023-07-01,2.4,68.1,33.7,4.6,26.0,1039.98,12.61
Nebraska,NE,31,2023,8,2023-08-01,2.3,67.4,33.4,5.7,37.0,1025.71,20.42
Nebraska,NE,31,2023,9,2023-09-01,2.3,67.3,33.6,5.3,24.0,1029.84,22.44
Nebraska,NE,31,2023,10,2023-10-01,2.5,67.3,33.8,4.8,22.0,1052.19,20.5
Nebraska,NE,31,2023,11,2023-11-01,2.2,67.5,33.1,5.1,23.0,1029.08,17.84
Nebraska,NE,31,2023,12,2023-12-01,2.3,66.8,32.9,5.1,18.0,1017.93,17.36
Nebraska,NE,31,2024,1,2024-01-01,2.8,66.4,31.7,4.5,22.0,1006.48,16.08
Nebraska,NE,31,2024,2,2024-02-01,2.9,66.6,32.9,5.1,17.0,1023.85,16.57
Nebraska,NE,31,2024,3,2024-03-01,2.7,67.0,33.0,4.5,17.0,1023.0,17.74
Nebraska,NE,31,2024,4,2024-04-01,2.4,67.3,33.1,4.0,22.0,1041.0,16.85
Nebraska,NE,31,2024,5,2024-05-01,2.6,67.2,33.0,4.3,28.0,1031.91,19.15
Nebraska,NE,31,2024,6,2024-06-01,3.1,67.4,33.9,4.2,25.0,1056.66,18.88
Nebraska,NE,31,2024,7,2024-07-01,3.1,67.6,33.2,4.0,25.0,1036.84,20.6
Nebraska,NE,31,2024,8,2024-08-01,2.8,67.0,33.4,4.3,30.0,1047.09,20.44
Nebraska,NE,31,2024,9,2024-09-01,2.6,67.0,33.8,4.2,21.0,1067.74,20.04
Nebraska,NE,31,2024,10,2024-10-01,2.7,67.1,33.5,4.7,23.0,1058.27,19.7
Nebraska,NE,31,2024,11,2024-11-01,2.7,66.9,33.0,4.3,18.0,1051.71,20.58
Nebraska,NE,31,2024,12,2024-12-01,2.6,66.7,33.5,4.2,15.0,1083.39,16.79
Nebraska,NE,31,2025,1,2025-01-01,3.2,66.7,33.0,4.3,20.0,1065.57,15.49
Nebraska,NE,31,2025,2,2025-02-01,3.4,66.9,33.2,4.4,17.0,1088.96,14.72
Nebraska,NE,31,2025,3,2025-03-01,2.9,67.5,33.3,4.5,19.0,1087.25,20.56
Nebraska,NE,31,2025,4,2025-04-01,2.9,67.6,33.6,4.1,22.0,1090.66,22.05
Nebraska,NE,31,2025,5,2025-05-01,2.9,67.7,33.4,4.2,25.0,1082.83,19.49
Nebraska,NE,31,2025,6,2025-06-01,3.3,67.9,34.0,4.3,27.0,1102.62,19.08
Nebraska,NE,31,2025,7,2025-07-01,3.2,67.9,33.7,4.1,24.0,1090.2,19.61
Nebraska,NE,31,2025,8,2025-08-01,2.8,67.9,33.5,4.1,25.0,1094.78,20.04
Nebraska,NE,31,2025,9,2025-09-01,2.8,67.7,33.7,4.2,20.0,1105.02,18.42
Nebraska,NE,31,2025,10,2025-10-01,,,33.7,4.2,22.0,1104.69,18.81
Nebraska,NE,31,2025,11,2025-11-01,2.9,68.0,34.1,3.7,19.0,1135.53,17.26
Nebraska,NE,31,2025,12,2025-12-01,3.0,67.6,33.4,3.7,20.0,1109.55,15.19
Nevada,NV,32,2022,1,2022-01-01,5.6,56.8,34.7,7.0,48.0,966.4,37.61
Nevada,NV,32,2022,2,2022-02-01,5.3,57.7,34.9,7.4,36.0,979.64,35.05
Nevada,NV,32,2022,3,2022-03-01,5.0,58.0,34.9,7.2,46.0,977.55,38.33
Nevada,NV,32,2022,4,2022-04-01,5.0,58.1,34.9,7.6,43.0,984.18,38.74
Nevada,NV,32,2022,5,2022-05-01,5.1,58.6,35.2,6.7,41.0,1001.09,39.94
Nevada,NV,32,2022,6,2022-06-01,5.5,58.5,35.0,6.1,43.0,996.8,37.35
Nevada,NV,32,2022,7,2022-07-01,5.4,58.8,34.7,6.9,52.0,994.85,40.07
Nevada,NV,32,2022,8,2022-08-01,5.4,59.2,34.7,6.0,55.0,996.58,39.31
Nevada,NV,32,2022,9,2022-09-01,5.1,59.4,34.6,6.0,45.0,1014.82,40.32
Nevada,NV,32,2022,10,2022-10-01,5.1,59.3,35.3,6.4,45.0,1024.76,42.16
Nevada,NV,32,2022,11,2022-11-01,5.1,59.1,34.9,5.9,44.0,1011.4,35.33
Nevada,NV,32,2022,12,2022-12-01,4.9,59.1,35.1,6.4,44.0,1024.57,35.46
Nevada,NV,32,2023,1,2023-01-01,5.4,59.0,34.9,6.5,43.0,1035.48,34.01
Nevada,NV,32,2023,2,2023-02-01,5.3,59.5,34.9,6.2,36.0,1029.55,32.57
Nevada,NV,32,2023,3,2023-03-01,5.0,59.6,34.7,6.6,39.0,1019.83,36.53
Nevada,NV,32,2023,4,2023-04-01,4.8,59.5,35.1,6.9,39.0,1047.38,34.95
Nevada,NV,32,2023,5,2023-05-01,5.1,59.6,34.5,5.8,40.0,1005.33,41.12
Nevada,NV,32,2023,6,2023-06-01,5.2,59.4,34.6,5.6,43.0,1009.97,37.88
Nevada,NV,32,2023,7,2023-07-01,5.3,59.5,34.8,5.1,46.0,1028.34,37.63
Nevada,NV,32,2023,8,2023-08-01,5.3,59.5,34.6,6.1,51.0,1017.24,39.58
Nevada,NV,32,2023,9,2023-09-01,5.2,59.7,34.4,5.9,34.0,1012.39,37.72
Nevada,NV,32,2023,10,2023-10-01,5.2,59.6,34.7,5.0,35.0,1017.75,36.87
Nevada,NV,32,2023,11,2023-11-01,4.9,59.8,34.2,5.5,34.0,985.64,33.29
Nevada,NV,32,2023,12,2023-12-01,5.0,59.2,34.2,4.8,35.0,1002.4,35.21
Nevada,NV,32,2024,1,2024-01-01,5.4,59.1,33.7,4.6,38.0,999.88,35.69
Nevada,NV,32,2024,2,2024-02-01,5.4,59.5,34.0,5.4,36.0,1024.76,30.68
Nevada,NV,32,2024,3,2024-03-01,5.3,59.5,33.9,4.2,37.0,1015.64,35.39
Nevada,NV,32,2024,4,2024-04-01,5.2,59.4,34.1,4.2,32.0,1022.32,36.09
Nevada,NV,32,2024,5,2024-05-01,5.3,59.4,34.2,4.2,34.0,1028.05,34.8
Nevada,NV,32,2024,6,2024-06-01,5.8,59.1,34.2,3.7,38.0,1033.18,35.74
Nevada,NV,32,2024,7,2024-07-01,6.1,59.2,33.9,3.9,44.0,1025.14,33.8
Nevada,NV,32,2024,8,2024-08-01,5.9,59.1,34.1,4.1,42.0,1044.14,35.0
Nevada,NV,32,2024,9,2024-09-01,5.5,59.4,34.7,4.2,34.0,1071.88,34.78
Nevada,NV,32,2024,10,2024-10-01,5.6,59.3,34.4,4.7,51.0,1065.02,36.57
Nevada,NV,32,2024,11,2024-11-01,5.7,59.1,34.1,4.5,30.0,1046.53,29.81
Nevada,NV,32,2024,12,2024-12-01,5.6,59.0,34.7,4.7,28.0,1080.56,30.13
Nevada,NV,32,2025,1,2025-01-01,5.9,59.4,33.9,4.7,39.0,1061.75,28.78
Nevada,NV,32,2025,2,2025-02-01,5.7,59.6,34.3,5.0,31.0,1088.0,27.87
Nevada,NV,32,2025,3,2025-03-01,5.4,59.8,34.6,4.1,34.0,1102.36,32.08
Nevada,NV,32,2025,4,2025-04-01,5.0,59.9,34.2,4.1,29.0,1100.9,33.32
Nevada,NV,32,2025,5,2025-05-01,5.2,59.9,34.2,4.2,35.0,1095.08,36.41
Nevada,NV,32,2025,6,2025-06-01,5.6,59.7,34.7,3.8,37.0,1114.91,31.96
Nevada,NV,32,2025,7,2025-07-01,5.6,59.1,34.3,4.0,42.0,1104.12,33.07
Nevada,NV,32,2025,8,2025-08-01,5.3,59.2,34.6,3.9,44.0,1125.88,36.07
Nevada,NV,32,2025,9,2025-09-01,5.4,59.7,34.3,4.4,30.0,1105.15,34.09
Nevada,NV,32,2025,10,2025-10-01,,,34.6,3.8,35.0,1109.62,31.13
Nevada,NV,32,2025,11,2025-11-01,5.1,60.8,34.7,3.7,29.0,1127.06,24.56
Nevada,NV,32,2025,12,2025-12-01,4.9,60.6,34.4,3.6,25.0,1120.41,17.6
New Hampshire,NH,33,2022,1,2022-01-01,3.0,63.3,33.7,8.0,16.0,1108.73,11.42
New Hampshire,NH,33,2022,2,2022-02-01,2.7,63.8,33.7,8.2,15.0,1096.6,10.21
New Hampshire,NH,33,2022,3,2022-03-01,2.5,64.1,33.7,8.0,16.0,1095.59,13.26
New Hampshire,NH,33,2022,4,2022-04-01,2.2,63.7,33.7,7.3,19.0,1099.97,10.58
New Hampshire,NH,33,2022,5,2022-05-01,2.1,63.9,34.0,7.1,21.0,1110.78,11.37
New Hampshire,NH,33,2022,6,2022-06-01,2.3,64.5,34.1,7.2,20.0,1097.68,10.95
New Hampshire,NH,33,2022,7,2022-07-01,2.4,64.9,34.1,7.3,19.0,1093.93,12.16
New Hampshire,NH,33,2022,8,2022-08-01,2.7,64.7,33.9,5.9,22.0,1093.95,13.46
New Hampshire,NH,33,2022,9,2022-09-01,2.4,63.9,33.7,7.2,22.0,1098.96,10.37
New Hampshire,NH,33,2022,10,2022-10-01,2.4,63.8,34.0,7.5,18.0,1122.0,10.73
New Hampshire,NH,33,2022,11,2022-11-01,2.4,63.5,33.6,6.9,14.0,1108.8,9.81
New Hampshire,NH,33,2022,12,2022-12-01,2.2,63.8,33.5,6.5,13.0,1115.55,9.39
New Hampshire,NH,33,2023,1,2023-01-01,2.8,63.6,33.6,6.7,15.0,1120.22,9.18
New Hampshire,NH,33,2023,2,2023-02-01,2.7,63.5,33.5,6.5,12.0,1135.32,8.61
New Hampshire,NH,33,2023,3,2023-03-01,2.4,63.6,32.9,5.9,16.0,1106.1,9.35
New Hampshire,NH,33,2023,4,2023-04-01,1.9,63.6,33.8,6.3,16.0,1151.57,9.79
New Hampshire,NH,33,2023,5,2023-05-01,2.0,63.5,33.7,5.2,18.0,1146.47,10.91
New Hampshire,NH,33,2023,6,2023-06-01,2.1,64.3,33.9,5.5,20.0,1153.96,8.43
New Hampshire,NH,33,2023,7,2023-07-01,2.2,64.5,33.9,5.8,16.0,1156.67,10.7
New Hampshire,NH,33,2023,8,2023-08-01,2.4,64.1,33.7,5.5,15.0,1155.57,10.3
